idx,home,away,league,season,score,odds,edge,won,llm_verdict,llm_confidence,llm_reason
19883,Como,Ascoli,I2,2324,4,3.6,0.013173754350224887,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19884,Cremonese,Brescia,I2,2324,5,3.75,0.012218242914621702,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19893,Livingston,Dundee,SC0,2324,5,3.2,0.010007606403208524,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19896,Waalwijk,Sparta Rotterdam,N1,2324,4,3.75,0.01472096530920064,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19905,Oviedo,Leganes,SP2,2324,4,3.0,0.010643958661718134,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
19909,Bari,Reggiana,I2,2324,5,3.3,0.016366164956782614,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19910,Sudtirol,Cosenza,I2,2324,5,3.1,0.013811482592604063,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19913,St Mirren,Rangers,SC0,2324,4,6.0,0.021730481471701424,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19920,Ajaccio,Concarneau,F2,2324,5,3.2,0.017233915509777542,False,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
19921,Hoffenheim,Heidenheim,D1,2023_2024,5,4.5,0.012969777227812368,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19927,Wigan,Stevenage,E2,2324,5,3.6,0.017735494479680536,False,BET,0.85,Statistical edge and bookmaker disagreement favor draw odds
19934,Cambridge,Burton,E2,2324,5,3.6,0.016716843826818262,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19937,Barnsley,Exeter,E2,2324,4,4.5,0.012537101561491848,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
19938,Northampton,Shrewsbury,E2,2324,5,3.6,0.013337487465247433,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19951,Lazio,Napoli,I1,2023_2024,5,3.3,0.014434356578143126,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19952,Fiorentina,Inter,I1,2023_2024,4,3.7,0.012221200026078127,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19958,QPR,Huddersfield,E1,2324,5,3.4,0.014701445325632168,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
19964,Monza,Sassuolo,I1,2023_2024,5,3.6,0.013550754590279268,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
19972,Andorra,Elche,SP2,2324,5,3.2,0.014349257335520282,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19974,Burgos,Albacete,SP2,2324,5,3.1,0.010862037543284075,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
19987,Paris SG,Brest,F1,2023_2024,4,5.5,0.014720963121441777,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
19990,Valladolid,Santander,SP2,2324,5,3.6,0.010204581352233455,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20000,Luton,Brighton,E0,2023_2024,4,4.2,0.010066944549703166,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20002,Livingston,Ross County,SC0,2324,5,3.2,0.010215053763440785,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20007,Tottenham,Brentford,E0,2023_2024,4,4.5,0.011107430385862205,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20015,Rio Ave,Estoril,P1,2324,5,3.6,0.012849079025549603,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20024,Lecce,Fiorentina,I1,2023_2024,4,3.4,0.013065068194753005,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20025,Heidenheim,Dortmund,D1,2023_2024,4,4.5,0.012323754573951295,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20034,Spezia,Catanzaro,I2,2324,5,3.4,0.013577131224190075,True,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
20036,Sampdoria,Modena,I2,2324,5,3.4,0.015425081852628475,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20037,Ternana,Como,I2,2324,4,3.4,0.0158339712831449,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20051,Ajax,PSV Eindhoven,N1,2324,4,4.33,0.013362953002524464,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20052,For Sittard,Heerenveen,N1,2324,5,3.5,0.01300268359091894,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20064,Laval,Quevilly Rouen,F2,2324,4,3.25,0.010422031306084822,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20073,West Brom,Birmingham,E1,2324,4,4.0,0.012540875999522583,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
20088,Nantes,Lens,F1,2023_2024,4,3.5,0.010988031576266932,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20090,Tenerife,Andorra,SP2,2324,5,3.4,0.017213750173554865,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20093,Huesca,Alcorcon,SP2,2324,5,3.2,0.014824211018748368,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20106,Shrewsbury,Cambridge,E2,2324,5,3.3,0.018917283433412424,False,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
20120,Reims,Toulouse,F1,2023_2024,5,3.8,0.010010280392670656,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
20121,Metz,Lorient,F1,2023_2024,5,3.3,0.01556723494670803,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20122,Oviedo,Eldense,SP2,2324,5,3.3,0.013624144672531757,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20149,Ascoli,Sudtirol,I2,2324,5,3.2,0.020335675253708052,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20153,Eupen,Mechelen,B1,2324,4,3.6,0.010154061624649824,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20156,Atalanta,Lazio,I1,2023_2024,5,3.4,0.011043102892854817,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20165,Bastia,Ajaccio,F2,2324,5,3.1,0.014441379789890851,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20166,Port Vale,Leyton Orient,E2,2324,4,3.5,0.014842185178006062,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20172,Kilmarnock,Livingston,SC0,2324,4,4.2,0.017543859649122806,False,BET,0.85,Statistical edge and bookmaker disagreement favor draw odds
20174,St Johnstone,Hearts,SC0,2324,4,3.6,0.014001911700121439,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20182,Salernitana,Empoli,I1,2023_2024,5,3.25,0.010422031306084822,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20187,Waalwijk,Nijmegen,N1,2324,4,3.75,0.013133663721899003,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20198,Valenciennes,Laval,F2,2324,4,3.1,0.011086740151963481,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20203,QPR,Norwich,E1,2324,4,3.5,0.013449730541567284,True,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
20204,Middlesbrough,Bristol City,E1,2324,5,4.0,0.013333939338847967,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20209,Bordeaux,Grenoble,F2,2324,5,3.5,0.012392812632740668,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20217,Man City,Everton,E0,2023_2024,4,8.0,0.013953754578754585,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20223,Ajaccio,Guingamp,F2,2324,4,3.0,0.019948487976201135,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20231,Braunschweig,Karlsruhe,D2,2324,5,3.8,0.012372461207663943,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20251,Port Vale,Stevenage,E2,2324,4,3.6,0.01609095726742782,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20256,Standard,Oud-Heverlee Leuven,B1,2324,5,3.7,0.010056452475673716,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20260,Cittadella,Parma,I2,2324,4,3.1,0.012758350583306932,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20262,Sp Gijon,Oviedo,SP2,2324,5,3.1,0.014370926682144958,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20263,Paris SG,Lille,F1,2023_2024,4,4.4,0.010148885382530254,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20279,Nice,Monaco,F1,2023_2024,5,3.5,0.010572680399593526,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20290,Monza,Verona,I1,2023_2024,4,3.4,0.014313065293457439,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20292,Coventry,Millwall,E1,2324,4,3.8,0.01264828738512952,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20295,Eibar,Zaragoza,SP2,2324,5,3.4,0.012365902257332528,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20301,Alcorcon,Andorra,SP2,2324,5,3.1,0.014712759951371945,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20319,Leyton Orient,Northampton,E2,2324,5,4.0,0.011832437837346443,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20331,Stevenage,Bristol Rvs,E2,2324,4,3.8,0.01077805034247864,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20341,Westerlo,Standard,B1,2324,5,3.5,0.01574675324675323,False,BET,0.85,Statistical edge and bookmaker disagreement favor draw odds
20347,Zaragoza,Cartagena,SP2,2324,5,3.25,0.010422031306084822,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20350,West Brom,Southampton,E1,2324,5,3.6,0.011493082081317385,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20370,Bastia,Rodez,F2,2324,5,3.25,0.012253868638929688,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20372,Angers,St Etienne,F2,2324,5,3.4,0.012569035846681509,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20375,Sp Gijon,Valladolid,SP2,2324,5,3.1,0.013857428633436752,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20377,Verona,Juventus,I1,2023_2024,4,3.7,0.010250780839016205,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20385,Lille,Le Havre,F1,2023_2024,4,4.33,0.01186987198335912,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20386,Leicester,Middlesbrough,E1,2324,4,4.5,0.010574076128785859,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20392,Bari,FeralpiSalo,I2,2324,5,3.4,0.010791376899434713,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20393,Lecco,Cosenza,I2,2324,5,3.25,0.011021013037142036,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20400,Napoli,Genoa,I1,2023_2024,4,4.0,0.01225427350427355,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20411,Leyton Orient,Burton,E2,2324,5,4.2,0.010164835164835184,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20413,Palermo,Como,I2,2324,5,3.5,0.011172961082426103,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20423,Spezia,Cittadella,I2,2324,5,3.25,0.011631513647642644,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20428,Derby,Stevenage,E2,2324,5,3.6,0.011987112546529344,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20429,Cheltenham,Port Vale,E2,2324,5,3.6,0.012688121003401776,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
20431,Bristol City,QPR,E1,2324,4,3.5,0.012705342455298807,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20433,Livingston,St Mirren,SC0,2324,4,3.3,0.014017226433538033,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20438,Dundee,Ross County,SC0,2324,5,4.0,0.019022687609074995,False,BET,0.85,Statistical edge and bookmaker disagreement favor draw odds
20440,St Johnstone,Rangers,SC0,2324,4,7.0,0.02034330148163141,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20441,Montpellier,Metz,F1,2023_2024,5,3.7,0.011584169894796659,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20443,Reims,Lens,F1,2023_2024,4,3.4,0.010533235949041264,True,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
20450,Ajax,Nijmegen,N1,2324,4,5.5,0.013665304732720457,True,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
20451,Vitesse,Volendam,N1,2324,5,4.0,0.012100764732343616,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20474,Sp Braga,Farense,P1,2324,4,5.5,0.010803709672322803,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20476,Huesca,Amorebieta,SP2,2324,5,3.2,0.014294645089843905,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20480,Moreirense,Sp Lisbon,P1,2324,4,5.0,0.01306147369774091,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20494,Torino,Lazio,I1,2023_2024,4,3.0,0.011509602158345622,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20511,Mechelen,Kortrijk,B1,2324,4,4.1,0.010077179525189744,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20526,Blackpool,Bolton,E2,2324,5,3.5,0.013306813306813325,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
20528,Waalwijk,For Sittard,N1,2324,5,3.5,0.011037052515637913,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20529,Nijmegen,Sparta Rotterdam,N1,2324,5,4.0,0.01844245461266736,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20532,Genoa,Udinese,I1,2023_2024,5,3.1,0.011055874699268387,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20552,Werder Bremen,Darmstadt,D1,2023_2024,5,4.2,0.010285230843606469,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20556,Farense,Moreirense,P1,2324,5,3.3,0.012199498290115962,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20560,Sunderland,Swansea,E1,2324,5,3.8,0.010568667658450936,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20566,Cardiff,Stoke,E1,2324,5,3.25,0.010103331004521099,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20572,FeralpiSalo,Ascoli,I2,2324,5,3.1,0.014037455972939816,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20576,Concarneau,Laval,F2,2324,5,3.1,0.01093842721165944,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20578,Ajaccio,Amiens,F2,2324,4,2.88,0.012299369679990235,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20585,Sudtirol,Bari,I2,2324,4,2.9,0.012497719394271078,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20595,Le Havre,Reims,F1,2023_2024,5,3.4,0.011972594135781944,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20596,Alcorcon,Tenerife,SP2,2324,4,2.9,0.010226597809136373,True,BET,0.8,Statistical edge and balanced match favor draw odds
20608,Toulouse,Lille,F1,2023_2024,4,3.7,0.014017548141695035,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20609,Milan,Atalanta,I1,2023_2024,5,3.6,0.014621984890731299,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20612,Excelsior,Vitesse,N1,2324,5,3.8,0.017924917374141702,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20616,Volendam,Heerenveen,N1,2324,5,4.2,0.011981129073617591,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20622,Modena,Spezia,I2,2324,5,3.4,0.013648627713656047,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20642,Wigan,Bolton,E2,2324,5,3.6,0.013595547021973964,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20645,Stevenage,Cambridge,E2,2324,4,3.8,0.01019440493124707,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20648,Leyton Orient,Blackpool,E2,2324,5,3.5,0.016706987042807986,False,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
20649,Reggiana,Sudtirol,I2,2324,4,2.88,0.013531816606605074,True,BET,0.85,Statistical edge and bookmaker disagreement favor draw odds
20650,Catanzaro,Bari,I2,2324,5,3.1,0.010386202967732128,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20654,Livingston,Motherwell,SC0,2324,4,3.4,0.010670960219859527,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
20667,Schalke 04,St Pauli,D2,2324,4,3.7,0.013873084461319796,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20682,Dundee,Kilmarnock,SC0,2324,5,3.5,0.013002683590918884,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20684,Rangers,Motherwell,SC0,2324,4,9.0,0.014612873743308524,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20686,St Mirren,Aberdeen,SC0,2324,5,3.5,0.012658686342896908,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20694,Fleetwood Town,Wigan,E2,2324,4,3.5,0.011047649377820212,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
20696,Lincoln,Stevenage,E2,2324,5,3.25,0.014061207609594617,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20709,Moreirense,Rio Ave,P1,2324,5,3.3,0.01180394040516397,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
20726,Northampton,Charlton,E2,2324,5,3.5,0.011568220617994396,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
